slice_id,short_text,full_text
133588,"Introducing Drizzled PopCorners, popped chips lightly drizzled with savory dips, for a little more satisfaction but without the guilt.","Drizzled PopCorners bring together light and airy popped corn chips and flavorful veggie-based dip drizzles in a convenient and easy to eat snack. Available in flavors like: Spinach Artichoke, Hummus and Tapenade."
138460,"Introducing new CrunchPops, a range of great-tasting, roasted chickpeas loaded up with the Doritos flavors you love for a bold feel-good snack that'll keep you crunching through your day.","We start with real chickpeas, roast them to crunchy golden perfection and then blast them with the incredible flavors of Dorito for a max flavor experience. Inherently good, with 5g of protein from chickpeas themselves. Fun to eat and supremely munchable, the perfect snack to add some pop to your day. Available in great-tasting Doritos flavors like: Nacho Cheese, Cool Ranch"
124878,"Introducing new 18 count Classic Mix. All your favorite snacks in a portion-controlled individual packs, each with only 80 calories or less!","Introducing new 18 count Classic Mix. All your favorite snacks in a portion-controlled individual packs, each with only 80 calories or less! 

With only 80 calories or less per snack, Frito-Lay Classic multi-pack is individually portioned so you can feel good about enjoying your delicious favorites whenever and wherever you want. Throw it in your bag, pack it in your lunch, bring it to the pool. No matter your destination, you can have your favorites with Frito-Lay Classic multi-pack. 

Available in these tasty varieties:

- Classic Mix
- Flavor Mix
- Family Fun Mix
- Doritos & Cheetos Mix

All other Frito-Lay multi-pack offerings are still available.

See nutrition information for Total Fat content.

"
138494,"Introducing Fritos Stripes, multi-flavored, colorful Fritos that deliver an exciting flavor combination.","Fritos Stripes are bigger and better in every way. Each Frito is multi-colored to show you each flavor infused into the chip. With every hearty, crunchy bite the stripes of different flavors meld together for a unique explosion of flavor. Available in flavors like: Chili Cheese, Chipotle & Lime, and Honey & BBQ"
133567,"Introducing Doritos BiteCoin, crunchy pressed coin shaped chips with QR codes inside the bag to scan to access metaverse VR experiences.","Doritos BiteCoin contains one hundred Doritos coins supercharged with intense flavor that is out of this world. In each bag you’ll also find a special code to unlock immersive gaming events and community VR experiences. Available in flavors like: Epic Nacho Cheese, Sizzling Szechuan Sweet Chili, Flamin’ Hot."
133604,"Introducing Lay’s Veggie Curls, inspired by curly fries these puffed snacks contain vegetables and have a light crunch.","Lay’s Veggie Curls are light, crunchy and ready-to-eat veggie snacks shaped into an irresistible mix of spirals and curves. Grab a handful to enjoy a light, bite with crave-able flavor. Available in flavors like: Roast Beet, Roast Tomato and Spinach & Pea."
138449,"Introducing Lay’s Loaded Potato Chips, twice-cooked and double the crunch, these chips are packed with flavor and texture that satisfy your cravings and more.","Lay’s Loaded Potato Chips are comfort-food inspired and loaded with flavor in every bite. Each chip has savory ingredients like cheddar or bacon baked right in, with even more herbs, seasonings and cheese seasoned on top. Get more out of each crafted, engaging bite. Available in the following flavors: Classic: Bacon, Cheddar, Sour Cream and Chive, and Pizza: Tomato, Oregano & Mozzarella"
136623,"Introducing new Cheetos Boosters, a range of boldly cheesy puffs with a boost of protein mischievously sneaked in for a delicious snack that’ll fuel whatever fun you may get up to.","These deliciously crunchy puffs are made with real cheese for maximum flavor, with a playful boost from 4g of protein and the goodness of chickpeas so you can always fuel the fun. Available in fun flavors like: Cheddar, Cheddar Jalapeno, Flamin’ Hot

"
137149,Mouthwatering flavor from your favorite Mediterranean spread in a light and airy chip!,"Taste real ingredients, like chickpeas and rice, now in one never-fried complete snacking package. Enjoy the flavor of creamy hummus with a bright, herbal taste from rosemary and olive oil. 

Gluten Free, No Artificial Flavors or Colors, Non-GMO Project Verified"
128370,"Introducing new Cheetos Paws 'N Tails, a fun-to-eat, deliciously cheesy snack with the goodness of chickpeas snuck inside.","These supremely munchable mix of puffs are full of absolutely delicious extra cheesy flavor. Plus they playfully sneak in the goodness of chickpeas inside for some added fiber. Perfect for the lunchbox or an on the go snack your kids will love and you can feel good about.

Available in fun Cheetos flavors like

- Cheddar
- Cheddar Jalapeno
- Flamin’ Hot

Source of fiber."
128406,"Introducing Lay's Pop n' Sweet, a new range of popped, sweet & salty Lay's that make for the perfect deliciously irresistible treat.","These Lay's popped potato snacks have the just-right, perfect combination of sweetly salty flavor dusted on top and popped right into every snack. Combined with a light yet crunchy popped texture for an irresistibly munchable snack that never weighs you down.

Available in delicious flavors like:

- Sea Salted Caramel
- Honey & Cheddar
- Salted Maple

Never Fried."
137576,"Introducing Fritos Glazed Corn Chips, our classic corn chip glazed to satisfy your sweet tooth in a delicious new way.","We take the Fritos that you know and love and add a delectable glaze that blends delicious flavors like honey and rich, creamy butter for an irresistibly salty-sweet crunch. It's a whole new way to enjoy Fritos - packed with a sweet flavor that will keep you coming back for more. Available in the following flavors: Original Glazed, Honey Butter, and Cinnamon Sugar

"
138465,"Introducing new Lay’s Taste Journeys, a range of delicious, globally-inspired snacks that journey beyond your typical potato chip by using real chickpea to deliver a truly authentic, exotic taste experience.","These irresistible chips are made with chickpeas to authentically capture the rich, flavorful tastes inspired by Mediterranean hummus, spiced curries and more. Oven-baked to crispy perfection for a mouth-watering snack that will take you and your guests on a true taste journey. Available in delicious globally-inspired flavors like: Roasted Garlic, Spiced Red Curry, Sun-dried Tomato & Smoked Paprika"
133572,"Introducing Doritos Grooves, Doritos shaped for dipping, dunking and shoveling into your favorite dips and salsas.","Doritos Grooves are a sturdy 'V' shape, designed to help you dig deep into the dip of your choice and get more of what you love. Available in flavors like: Nacho Cheese, Cool Ranch, Chile Limón."
133609,"Introducing Lay’s Kettle Cooked Thins, deliciously extra-crunchy potato chips that are also uniquely light.","Lay’s Kettle Cooked Thins bring the satisfying hard-bite of Kettle Chips into a thin format for a delightfully unexpected multi-textural experience. Available in flavors like: Sea Salt & Vinegar, Honey Habanero and Sour Cream & Chive."
138489,"Introducing Doritos Deep, another dimension added to Doritos, designed to dip, dunk and scoop your favorite dips and salsas.","Take it up another notch! Doritos Deep adds a fourth side to the classic triangle, to make them dippable. So go ahead, load up even more flavor in each unique bite to get more of what you love. Available in the following flavors: Nacho Cheese, Cool Ranch, and Flamin’ Hot "
142952,"Introducing the 20 count Variety+ Snack Mix with Frito-Lay snacks and Skittles and Snickers. All your favorite snacks, in a convenient multi-pack!","Introducing the 20 count Variety+ Snack Mix with Frito-Lay snacks and Skittles and Snickers. All your favorite snacks, in a convenient multi-pack!

Combining the best with the best, this multipack has your favorite salty snacks and your favorite fun-size sweet snacks. Packaged in individual bags, these exciting snacks reward your taste buds while offering better snacking choices and candy all in one multi-pack.

The snacks included in this multi-pack are:

- 3 SunChips Harvest Cheddar
- 4 Lay’s Baked Original
- 3 Smartfood White Cheddar
- 5 Skittles Original
- 5 Snickers Original

Priced at $12.33

All other Frito-Lay multi-packs and Mars-Wrigley variety packs offerings are still available."
